Registry,Project Type Category,Vintage Year,Total Credits Issued,total_credits_retired,retirement_rate
Verra,Soil & Livestock,2020.0,12743592,121686184.0,67.9
Verra,Solar,2020.0,141604,2179124.0,72.1
Verra,Waste management,2020.0,689756,5810600.0,89.9
Verra,Waste to energy,2020.0,694147,22894980.0,77.1
Verra,Afforestation/Reforestation,2021.0,4896878,56221476.0,70.8
Verra,Biochar,2021.0,14070,13745.0,93.7
Verra,Bioenergy,2021.0,1182745,10467120.0,48.5
Verra,Efficient appliances,2021.0,3177016,7542210.0,39.6
Verra,Energy storage,2021.0,8009231,9540126.0,29.8
Verra,Forest management,2021.0,10738958,218230117.0,71.5
Verra,Fossil gas leaks,2021.0,295659,3239718.0,27.3
Verra,Hydropower,2021.0,2574475,23935800.0,71.7
Verra,Industrial efficiency,2021.0,2766054,12301081.0,67.9
Verra,Landfill gas,2021.0,4866369,17281979.0,59.1
Verra,Mixed renewables,2021.0,46238867,385727823.0,65.1
Verra,Public transit,2021.0,8144,2280.0,32.0
Verra,Reforestation and ecosystem restoration,2021.0,1797212,4645227.0,74.0
Verra,Rice cultivation,2021.0,1560000,3353512.0,73.5
Verra,Soil & Livestock,2021.0,11348886,121686184.0,67.9
Verra,Solar,2021.0,344585,2179124.0,72.1
Verra,Waste management,2021.0,596467,5810600.0,89.9
Verra,Waste to energy,2021.0,266143,22894980.0,77.1
Verra,Afforestation/Reforestation,2022.0,1430192,56221476.0,70.8
Verra,Biochar,2022.0,606,13745.0,93.7
Verra,Bioenergy,2022.0,1088034,10467120.0,48.5
Verra,Efficient appliances,2022.0,4586356,7542210.0,39.6
Verra,Energy storage,2022.0,8295224,9540126.0,29.8
Verra,Forest management,2022.0,8314215,218230117.0,71.5
Verra,Fossil gas leaks,2022.0,1013660,3239718.0,27.3
Verra,Hydropower,2022.0,1276361,23935800.0,71.7
Verra,Industrial efficiency,2022.0,1534483,12301081.0,67.9
Verra,Landfill gas,2022.0,4782881,17281979.0,59.1
Verra,Mixed renewables,2022.0,46272392,385727823.0,65.1
Verra,Public transit,2022.0,5866,2280.0,32.0
Verra,Reforestation and ecosystem restoration,2022.0,1260523,4645227.0,74.0
Verra,Soil & Livestock,2022.0,7023260,121686184.0,67.9
Verra,Solar,2022.0,363738,2179124.0,72.1
Verra,Waste management,2022.0,87267,5810600.0,89.9
Verra,Waste to energy,2022.0,368537,22894980.0,77.1
Verra,Afforestation/Reforestation,2023.0,443891,56221476.0,70.8
Verra,Bioenergy,2023.0,2479692,10467120.0,48.5
Verra,Efficient appliances,2023.0,2343293,7542210.0,39.6
Verra,Energy storage,2023.0,940769,9540126.0,29.8
Verra,Forest management,2023.0,3739004,218230117.0,71.5
Verra,Fossil gas leaks,2023.0,1535633,3239718.0,27.3
Verra,Hydropower,2023.0,486420,23935800.0,71.7
Verra,Industrial efficiency,2023.0,415293,12301081.0,67.9
Verra,Landfill gas,2023.0,2121116,17281979.0,59.1
Verra,Mixed renewables,2023.0,32377418,385727823.0,65.1
Verra,Reforestation and ecosystem restoration,2023.0,206902,4645227.0,74.0
Verra,Soil & Livestock,2023.0,3281820,121686184.0,67.9
Verra,Solar,2023.0,170356,2179124.0,72.1
Verra,Waste to energy,2023.0,164462,22894980.0,77.1
Verra,Afforestation/Reforestation,2024.0,151029,56221476.0,70.8
Verra,Bioenergy,2024.0,2948136,10467120.0,48.5
Verra,Efficient appliances,2024.0,655180,7542210.0,39.6
Verra,Energy storage,2024.0,3574034,9540126.0,29.8
Verra,Forest management,2024.0,648170,218230117.0,71.5
Verra,Fossil gas leaks,2024.0,1449322,3239718.0,27.3
Verra,Hydropower,2024.0,8127,23935800.0,71.7
Verra,Industrial efficiency,2024.0,51033,12301081.0,67.9
Verra,Landfill gas,2024.0,676113,17281979.0,59.1
Verra,Mixed renewables,2024.0,17011058,385727823.0,65.1
Verra,Soil & Livestock,2024.0,574308,121686184.0,67.9
Verra,Solar,2024.0,99490,2179124.0,72.1
Verra,Waste to energy,2024.0,51238,22894980.0,77.1
Verra,Bioenergy,2025.0,445087,10467120.0,48.5
Verra,Fossil gas leaks,2025.0,118365,3239718.0,27.3
Verra,Landfill gas,2025.0,1502,17281979.0,59.1
Verra,Mixed renewables,2025.0,3210144,385727823.0,65.1
Verra,Solar,2025.0,6390,2179124.0,72.1
Gold Standard,Afforestation/Reforestation,1996.0,764,5801401.0,44.8
Gold Standard,Afforestation/Reforestation,1997.0,1605,5801401.0,44.8
Gold Standard,Afforestation/Reforestation,1998.0,1898,5801401.0,44.8
Gold Standard,Afforestation/Reforestation,1999.0,2988,5801401.0,44.8
Gold Standard,Afforestation/Reforestation,2000.0,3864,5801401.0,44.8
Gold Standard,Afforestation/Reforestation,2001.0,4468,5801401.0,44.8
Gold Standard,Bioenergy,2001.0,8560,13901610.0,33.1
Gold Standard,Afforestation/Reforestation,2002.0,5107,5801401.0,44.8
Gold Standard,Bioenergy,2002.0,16362,13901610.0,33.1
Gold Standard,Afforestation/Reforestation,2003.0,6523,5801401.0,44.8
Gold Standard,Bioenergy,2003.0,17606,13901610.0,33.1
Gold Standard,Afforestation/Reforestation,2004.0,7235,5801401.0,44.8
Gold Standard,Wind,2004.0,56399,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2005.0,11210,5801401.0,44.8
Gold Standard,Wind,2005.0,183663,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2006.0,21222,5801401.0,44.8
Gold Standard,Bioenergy,2006.0,245918,13901610.0,33.1
Gold Standard,Hydropower,2006.0,14072,220830.0,50.4
Gold Standard,Wind,2006.0,174375,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2007.0,20149,5801401.0,44.8
Gold Standard,Bioenergy,2007.0,337476,13901610.0,33.1
Gold Standard,Efficient appliances,2007.0,16336,42957667.0,48.5
Gold Standard,Hydropower,2007.0,12668,220830.0,50.4
Gold Standard,Other,2007.0,216373,2906789.0,62.5
Gold Standard,Wind,2007.0,409090,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2008.0,47283,5801401.0,44.8
Gold Standard,Bioenergy,2008.0,187972,13901610.0,33.1
Gold Standard,Efficient appliances,2008.0,191879,42957667.0,48.5
Gold Standard,Hydropower,2008.0,28703,220830.0,50.4
Gold Standard,Other,2008.0,751215,2906789.0,62.5
Gold Standard,Solar,2008.0,1946,7430714.0,48.3
Gold Standard,Wind,2008.0,1086666,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2009.0,117048,5801401.0,44.8
Gold Standard,Bioenergy,2009.0,300692,13901610.0,33.1
Gold Standard,Efficient appliances,2009.0,654038,42957667.0,48.5
Gold Standard,Hydropower,2009.0,78990,220830.0,50.4
Gold Standard,Other,2009.0,848751,2906789.0,62.5
Gold Standard,Solar,2009.0,4967,7430714.0,48.3
Gold Standard,Wind,2009.0,1483060,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2010.0,199404,5801401.0,44.8
Gold Standard,Bioenergy,2010.0,610900,13901610.0,33.1
Gold Standard,Efficient appliances,2010.0,1211745,42957667.0,48.5
Gold Standard,Hydropower,2010.0,164831,220830.0,50.4
Gold Standard,Other,2010.0,1241119,2906789.0,62.5
Gold Standard,Solar,2010.0,13790,7430714.0,48.3
Gold Standard,Wind,2010.0,2081086,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2011.0,342281,5801401.0,44.8
Gold Standard,Bioenergy,2011.0,992998,13901610.0,33.1
Gold Standard,Efficient appliances,2011.0,3582873,42957667.0,48.5
Gold Standard,Hydropower,2011.0,247286,220830.0,50.4
Gold Standard,Other,2011.0,1928293,2906789.0,62.5
Gold Standard,Solar,2011.0,137083,7430714.0,48.3
Gold Standard,Wind,2011.0,3051863,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2012.0,516202,5801401.0,44.8
Gold Standard,Bioenergy,2012.0,1682968,13901610.0,33.1
Gold Standard,Efficient appliances,2012.0,4652244,42957667.0,48.5
Gold Standard,Hydropower,2012.0,281395,220830.0,50.4
Gold Standard,Other,2012.0,3191877,2906789.0,62.5
Gold Standard,Solar,2012.0,297845,7430714.0,48.3
Gold Standard,Wind,2012.0,3265368,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2013.0,566799,5801401.0,44.8
Gold Standard,Bioenergy,2013.0,2935496,13901610.0,33.1
Gold Standard,Efficient appliances,2013.0,4980632,42957667.0,48.5
Gold Standard,Hydropower,2013.0,379848,220830.0,50.4
Gold Standard,Other,2013.0,4692974,2906789.0,62.5
Gold Standard,Solar,2013.0,568161,7430714.0,48.3
Gold Standard,Wind,2013.0,3097090,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2014.0,701023,5801401.0,44.8
Gold Standard,Bioenergy,2014.0,4098569,13901610.0,33.1
Gold Standard,Efficient appliances,2014.0,4927159,42957667.0,48.5
Gold Standard,Hydropower,2014.0,395640,220830.0,50.4
Gold Standard,Other,2014.0,3580972,2906789.0,62.5
Gold Standard,Solar,2014.0,845847,7430714.0,48.3
Gold Standard,Wind,2014.0,4092583,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2015.0,714725,5801401.0,44.8
Gold Standard,Bioenergy,2015.0,4064914,13901610.0,33.1
Gold Standard,Efficient appliances,2015.0,5682798,42957667.0,48.5
Gold Standard,Hydropower,2015.0,544846,220830.0,50.4
Gold Standard,Other,2015.0,2457639,2906789.0,62.5
Gold Standard,Solar,2015.0,799423,7430714.0,48.3
Gold Standard,Wind,2015.0,5683761,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2016.0,794471,5801401.0,44.8
Gold Standard,Bioenergy,2016.0,4028769,13901610.0,33.1
Gold Standard,Efficient appliances,2016.0,5898262,42957667.0,48.5
Gold Standard,Hydropower,2016.0,564965,220830.0,50.4
Gold Standard,Other,2016.0,2888062,2906789.0,62.5
Gold Standard,Solar,2016.0,1007591,7430714.0,48.3
Gold Standard,Wind,2016.0,6683715,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2017.0,819842,5801401.0,44.8
Gold Standard,Bioenergy,2017.0,3893438,13901610.0,33.1
Gold Standard,Efficient appliances,2017.0,7461032,42957667.0,48.5
Gold Standard,Hydropower,2017.0,662699,220830.0,50.4
Gold Standard,Other,2017.0,1626743,2906789.0,62.5
Gold Standard,Solar,2017.0,1024046,7430714.0,48.3
Gold Standard,Wind,2017.0,6800551,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2018.0,991410,5801401.0,44.8
Gold Standard,Bioenergy,2018.0,4045721,13901610.0,33.1
Gold Standard,Efficient appliances,2018.0,7704643,42957667.0,48.5
Gold Standard,Hydropower,2018.0,472995,220830.0,50.4
Gold Standard,Other,2018.0,2562652,2906789.0,62.5
Gold Standard,Solar,2018.0,1471364,7430714.0,48.3
Gold Standard,Wind,2018.0,8613287,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2019.0,1219378,5801401.0,44.8
Gold Standard,Bioenergy,2019.0,4436359,13901610.0,33.1
Gold Standard,Efficient appliances,2019.0,8727504,42957667.0,48.5
Gold Standard,Hydropower,2019.0,566027,220830.0,50.4
Gold Standard,Other,2019.0,3492042,2906789.0,62.5
Gold Standard,Solar,2019.0,4355073,7430714.0,48.3
Gold Standard,Wind,2019.0,10446239,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2020.0,1257759,5801401.0,44.8
Gold Standard,Bioenergy,2020.0,5004174,13901610.0,33.1
Gold Standard,Efficient appliances,2020.0,10497848,42957667.0,48.5
Gold Standard,Hydropower,2020.0,571439,220830.0,50.4
Gold Standard,Other,2020.0,4501667,2906789.0,62.5
Gold Standard,Solar,2020.0,7312855,7430714.0,48.3
Gold Standard,Wind,2020.0,12450418,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2021.0,1121517,5801401.0,44.8
Gold Standard,Bioenergy,2021.0,9180994,13901610.0,33.1
Gold Standard,Efficient appliances,2021.0,23919869,42957667.0,48.5
Gold Standard,Hydropower,2021.0,461132,220830.0,50.4
Gold Standard,Other,2021.0,5117070,2906789.0,62.5
Gold Standard,Solar,2021.0,8529703,7430714.0,48.3
Gold Standard,Wind,2021.0,14044058,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2022.0,788385,5801401.0,44.8
Gold Standard,Bioenergy,2022.0,8748319,13901610.0,33.1
Gold Standard,Efficient appliances,2022.0,31638782,42957667.0,48.5
Gold Standard,Hydropower,2022.0,386891,220830.0,50.4
Gold Standard,Other,2022.0,4974557,2906789.0,62.5
Gold Standard,Solar,2022.0,10376933,7430714.0,48.3
Gold Standard,Wind,2022.0,16431401,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2023.0,498707,5801401.0,44.8
Gold Standard,Bioenergy,2023.0,5180307,13901610.0,33.1
Gold Standard,Efficient appliances,2023.0,32146725,42957667.0,48.5
Gold Standard,Hydropower,2023.0,214117,220830.0,50.4
Gold Standard,Other,2023.0,3748362,2906789.0,62.5
Gold Standard,Solar,2023.0,6387541,7430714.0,48.3
Gold Standard,Wind,2023.0,13504254,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2024.0,321910,5801401.0,44.8
Gold Standard,Bioenergy,2024.0,1652779,13901610.0,33.1
Gold Standard,Efficient appliances,2024.0,23984244,42957667.0,48.5
Gold Standard,Hydropower,2024.0,88809,220830.0,50.4
Gold Standard,Other,2024.0,1240185,2906789.0,62.5
Gold Standard,Solar,2024.0,1957804,7430714.0,48.3
Gold Standard,Wind,2024.0,5856318,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2025.0,183904,5801401.0,44.8
Gold Standard,Bioenergy,2025.0,181808,13901610.0,33.1
Gold Standard,Efficient appliances,2025.0,2316599,42957667.0,48.5
Gold Standard,Hydropower,2025.0,11276,220830.0,50.4
Gold Standard,Other,2025.0,92610,2906789.0,62.5
Gold Standard,Solar,2025.0,3967,7430714.0,48.3
Gold Standard,Wind,2025.0,1489619,26339965.0,50.5
Gold Standard,Afforestation/Reforestation,2026.0,235949,5801401.0,44.8
Gold Standard,Other,2026.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2027.0,275884,5801401.0,44.8
Gold Standard,Other,2027.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2028.0,249187,5801401.0,44.8
Gold Standard,Other,2028.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2029.0,183772,5801401.0,44.8
Gold Standard,Other,2029.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2030.0,78838,5801401.0,44.8
Gold Standard,Other,2030.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2031.0,78016,5801401.0,44.8
Gold Standard,Other,2031.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2032.0,78637,5801401.0,44.8
Gold Standard,Other,2032.0,2418,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2033.0,76826,5801401.0,44.8
Gold Standard,Other,2033.0,1752,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2034.0,73144,5801401.0,44.8
Gold Standard,Other,2034.0,1692,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2035.0,68404,5801401.0,44.8
Gold Standard,Other,2035.0,1692,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2036.0,46663,5801401.0,44.8
Gold Standard,Other,2036.0,1695,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2037.0,40830,5801401.0,44.8
Gold Standard,Other,2037.0,1692,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2038.0,22460,5801401.0,44.8
Gold Standard,Other,2038.0,1695,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2039.0,23339,5801401.0,44.8
Gold Standard,Other,2039.0,1692,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2040.0,20274,5801401.0,44.8
Gold Standard,Other,2040.0,1684,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2041.0,18046,5801401.0,44.8
Gold Standard,Other,2041.0,1687,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2042.0,12446,5801401.0,44.8
Gold Standard,Other,2042.0,1684,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2043.0,11660,5801401.0,44.8
Gold Standard,Other,2043.0,1470,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2044.0,9776,5801401.0,44.8
Gold Standard,Other,2044.0,1470,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2045.0,9675,5801401.0,44.8
Gold Standard,Other,2045.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2046.0,7891,5801401.0,44.8
Gold Standard,Other,2046.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2047.0,7543,5801401.0,44.8
Gold Standard,Other,2047.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2048.0,6323,5801401.0,44.8
Gold Standard,Other,2048.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2049.0,7232,5801401.0,44.8
Gold Standard,Other,2049.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2050.0,2678,5801401.0,44.8
Gold Standard,Other,2050.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2051.0,3010,5801401.0,44.8
Gold Standard,Other,2051.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2052.0,2476,5801401.0,44.8
Gold Standard,Other,2052.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2053.0,2426,5801401.0,44.8
Gold Standard,Other,2053.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2054.0,2361,5801401.0,44.8
Gold Standard,Other,2054.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2055.0,2178,5801401.0,44.8
Gold Standard,Other,2055.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2056.0,2044,5801401.0,44.8
Gold Standard,Other,2056.0,1451,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2057.0,1916,5801401.0,44.8
Gold Standard,Other,2057.0,1443,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2058.0,1754,5801401.0,44.8
Gold Standard,Other,2058.0,1253,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2059.0,1674,5801401.0,44.8
Gold Standard,Other,2059.0,1165,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2060.0,664,5801401.0,44.8
Gold Standard,Other,2060.0,2966,2906789.0,62.5
Gold Standard,Afforestation/Reforestation,2061.0,678,5801401.0,44.8
CAR,Composting,2008.0,6554,,
CAR,Composting,2009.0,27751,,
CAR,Composting,2010.0,45940,,
CAR,Composting,2011.0,52011,,
CAR,Composting,2012.0,87807,,
CAR,Composting,2013.0,122509,,
CAR,Composting,2014.0,96601,,
CAR,Composting,2015.0,88201,,
CAR,Composting,2016.0,38243,,
CAR,Composting,2017.0,44351,,
CAR,Composting,2018.0,33724,,
CAR,Composting,2019.0,9035,,
CAR,Composting,2020.0,53502,,
CAR,Composting,2021.0,48192,,
CAR,Composting,2022.0,64392,,
CAR,Composting,2023.0,80087,,
CAR,Composting,2024.0,58745,,
CAR,Forest management,2002.0,7293,,
CAR,Forest management,2003.0,17942,,
CAR,Forest management,2004.0,67124,,
CAR,Forest management,2005.0,263908,,
CAR,Forest management,2006.0,384846,,
CAR,Forest management,2007.0,3164845,,
CAR,Forest management,2008.0,1591844,,
CAR,Forest management,2009.0,1323586,,
CAR,Forest management,2010.0,2285602,,
CAR,Forest management,2011.0,2366605,,
CAR,Forest management,2012.0,1820062,,
CAR,Forest management,2013.0,4577382,,
CAR,Forest management,2014.0,4818515,,
CAR,Forest management,2015.0,7614668,,
CAR,Forest management,2016.0,9734167,,
CAR,Forest management,2017.0,9500291,,
CAR,Forest management,2018.0,15089127,,
CAR,Forest management,2019.0,13406792,,
CAR,Forest management,2020.0,6110287,,
CAR,Forest management,2021.0,8604235,,
CAR,Forest management,2022.0,9275485,,
CAR,Forest management,2023.0,8919991,,
CAR,Forest management,2024.0,7397705,,
CAR,Forest management,2025.0,2191011,,
CAR,Fossil gas leaks,2009.0,21902,,
CAR,Fossil gas leaks,2010.0,82977,,
CAR,Fossil gas leaks,2011.0,123555,,
CAR,Fossil gas leaks,2012.0,150216,,
CAR,Fossil gas leaks,2013.0,323685,,
CAR,Fossil gas leaks,2014.0,507105,,
CAR,Fossil gas leaks,2015.0,189455,,
CAR,Fossil gas leaks,2016.0,234621,,
CAR,Fossil gas leaks,2017.0,320214,,
CAR,Fossil gas leaks,2018.0,283656,,
CAR,Fossil gas leaks,2019.0,193290,,
CAR,Fossil gas leaks,2020.0,182382,,
CAR,Fossil gas leaks,2021.0,346846,,
CAR,Fossil gas leaks,2022.0,261720,,
CAR,Fossil gas leaks,2023.0,329027,,
CAR,Fossil gas leaks,2024.0,564108,,
CAR,Fossil gas leaks,2025.0,2404458,,
CAR,Industrial efficiency,2009.0,683087,,
CAR,Industrial efficiency,2010.0,3077340,,
CAR,Industrial efficiency,2011.0,3546904,,
CAR,Industrial efficiency,2012.0,2556723,,
CAR,Industrial efficiency,2013.0,1227591,,
CAR,Industrial efficiency,2014.0,1123204,,
CAR,Industrial efficiency,2015.0,883728,,
CAR,Industrial efficiency,2016.0,1076515,,
CAR,Industrial efficiency,2017.0,1741726,,
CAR,Industrial efficiency,2018.0,1674225,,
CAR,Industrial efficiency,2019.0,293757,,
CAR,Industrial efficiency,2020.0,570630,,
CAR,Industrial efficiency,2021.0,2403325,,
CAR,Industrial efficiency,2022.0,4650653,,
CAR,Industrial efficiency,2023.0,5275446,,
CAR,Industrial efficiency,2024.0,5911034,,
CAR,Industrial efficiency,2025.0,4663534,,
CAR,Landfill gas,2003.0,23089,,
CAR,Landfill gas,2004.0,39724,,
CAR,Landfill gas,2005.0,109181,,
CAR,Landfill gas,2006.0,154539,,
CAR,Landfill gas,2007.0,196273,,
CAR,Landfill gas,2008.0,985090,,
CAR,Landfill gas,2009.0,2219431,,
CAR,Landfill gas,2010.0,3917039,,
CAR,Landfill gas,2011.0,4503675,,
CAR,Landfill gas,2012.0,4099390,,
CAR,Landfill gas,2013.0,3443630,,
CAR,Landfill gas,2014.0,2862632,,
CAR,Landfill gas,2015.0,2603964,,
CAR,Landfill gas,2016.0,2216074,,
CAR,Landfill gas,2017.0,2265531,,
CAR,Landfill gas,2018.0,2337778,,
CAR,Landfill gas,2019.0,2225762,,
CAR,Landfill gas,2020.0,2429217,,
CAR,Landfill gas,2021.0,2628120,,
CAR,Landfill gas,2022.0,3020652,,
CAR,Landfill gas,2023.0,2846589,,
CAR,Landfill gas,2024.0,2239533,,
CAR,Landfill gas,2025.0,81615,,
CAR,Nitric acid,2008.0,106064,,
CAR,Nitric acid,2009.0,487045,,
CAR,Nitric acid,2010.0,1233760,,
CAR,Nitric acid,2011.0,1858067,,
CAR,Nitric acid,2012.0,2239193,,
CAR,Nitric acid,2013.0,1497340,,
CAR,Nitric acid,2014.0,1243351,,
CAR,Nitric acid,2015.0,1190142,,
CAR,Nitric acid,2016.0,1193156,,
CAR,Nitric acid,2017.0,1151792,,
CAR,Nitric acid,2018.0,1003570,,
CAR,Nitric acid,2019.0,1183399,,
CAR,Nitric acid,2020.0,1436765,,
CAR,Nitric acid,2021.0,1448129,,
CAR,Nitric acid,2022.0,1466181,,
CAR,Nitric acid,2023.0,1713422,,
CAR,Nitric acid,2024.0,1368394,,
CAR,Nitric acid,2025.0,826914,,
CAR,Rewilding,2002.0,5672,,
CAR,Rewilding,2003.0,10732,,
CAR,Rewilding,2004.0,43380,,
CAR,Rewilding,2005.0,58815,,
CAR,Rewilding,2006.0,58815,,
CAR,Rewilding,2007.0,59124,,
CAR,Rewilding,2008.0,100016,,
CAR,Rewilding,2009.0,105184,,
CAR,Rewilding,2010.0,219538,,
CAR,Rewilding,2011.0,312178,,
CAR,Rewilding,2012.0,289545,,
CAR,Rewilding,2013.0,166436,,
CAR,Rewilding,2014.0,52409,,
CAR,Rewilding,2015.0,129468,,
CAR,Rewilding,2016.0,107457,,
CAR,Rewilding,2017.0,127881,,
CAR,Rewilding,2018.0,131460,,
CAR,Rewilding,2019.0,89439,,
CAR,Rewilding,2020.0,89249,,
CAR,Rewilding,2021.0,92404,,
CAR,Rewilding,2022.0,125839,,
CAR,Rewilding,2023.0,92258,,
CAR,Rewilding,2024.0,35451,,
CAR,Rewilding,2025.0,3079,,
CAR,Soil & Livestock,2007.0,35807,,
CAR,Soil & Livestock,2008.0,35468,,
CAR,Soil & Livestock,2009.0,142645,,
CAR,Soil & Livestock,2010.0,298048,,
CAR,Soil & Livestock,2011.0,405283,,
CAR,Soil & Livestock,2012.0,493365,,
CAR,Soil & Livestock,2013.0,734768,,
CAR,Soil & Livestock,2014.0,824136,,
CAR,Soil & Livestock,2015.0,783320,,
CAR,Soil & Livestock,2016.0,1027844,,
CAR,Soil & Livestock,2017.0,1010942,,
CAR,Soil & Livestock,2018.0,919142,,
CAR,Soil & Livestock,2019.0,904793,,
CAR,Soil & Livestock,2020.0,785248,,
CAR,Soil & Livestock,2021.0,759842,,
CAR,Soil & Livestock,2022.0,919132,,
CAR,Soil & Livestock,2023.0,1075428,,
CAR,Soil & Livestock,2024.0,898768,,
CAR,Soil & Livestock,2025.0,118377,,
CAR,Waste to energy,2008.0,25599,,
CAR,Waste to energy,2009.0,18858,,
CAR,Waste to energy,2013.0,19515,,
CAR,Waste to energy,2014.0,19980,,
CAR,Waste to energy,2015.0,18798,,
CAR,Waste to energy,2016.0,16249,,
CAR,Waste to energy,2017.0,11806,,
CAR,Waste to energy,2018.0,14823,,
CAR,Waste to energy,2019.0,18159,,
CAR,Waste to energy,2020.0,19959,,
CAR,Waste to energy,2021.0,18652,,
CAR,Waste to energy,2022.0,22257,,
CAR,Waste to energy,2023.0,33085,,
CAR,Waste to energy,2024.0,22770,,
